video_id,movie_or_real,person_id,action
Gravity_1451,m,1,11
Gravity_1452,m,1,11
Gravity_1452,m,1,79
Gravity_1453,m,1,11
Gravity_1453,m,1,79
Gravity_1454,m,1,11
Gravity_1455,m,1,11
Gravity_160,m,1,12
Gravity_166,m,1,12
Gravity_166,m,3,66
Gravity_177,m,1,12
Gravity_178,m,1,12
Gravity_188,m,1,12
Gravity_190,m,1,12
Gravity_191,m,1,12
Gravity_192,m,1,12
Gravity_193,m,1,12
Gravity_194,m,1,61
Gravity_195,m,1,61
Gravity_196,m,1,61
Gravity_197,m,1,61
Gravity_198,m,1,61
Gravity_199,m,1,61
Gravity_200,m,1,61
Gravity_201,m,1,61
Gravity_202,m,1,61
Gravity_203,m,1,61
Gravity_204,m,1,61
Gravity_205,m,1,61
Gravity_228,m,1,61
Gravity_229,m,1,61
Gravity_230,m,1,61
Gravity_231,m,1,61
Gravity_232,m,1,61
Gravity_233,m,1,79
Gravity_234,m,1,61
Gravity_235,m,1,79
Gravity_236,m,1,79
Gravity_237,m,1,79
Gravity_238,m,1,61
Gravity_239,m,1,61
Gravity_240,m,1,61
Gravity_241,m,1,61
Gravity_311,m,1,61
Gravity_379,m,1,12
Gravity_379,m,1,17
Gravity_380,m,2,17
Gravity_380,m,1,17
Gravity_381,m,1,17
Gravity_381,m,2,17
Gravity_382,m,1,17
Gravity_382,m,2,17
Gravity_383,m,1,12
Gravity_383,m,1,17
Gravity_383,m,2,17
Gravity_384,m,1,17
Gravity_384,m,1,12
Gravity_384,m,2,17
Gravity_385,m,1,17
Gravity_385,m,1,12
Gravity_385,m,2,80
Gravity_386,m,1,12
Gravity_386,m,1,17
Gravity_386,m,1,79
Gravity_386,m,1,80
Gravity_386,m,2,80
Gravity_387,m,1,12
Gravity_387,m,1,17
Gravity_387,m,1,12
Gravity_387,m,2,80
Gravity_388,m,1,17
Gravity_388,m,2,61
Gravity_432,m,1,12
Gravity_447,m,1,12
Gravity_448,m,1,12
Gravity_473,m,1,61
Gravity_488,m,1,12
Gravity_489,m,1,12
Gravity_490,m,1,12
Gravity_490,m,1,69
Gravity_498,m,1,12
Gravity_503,m,1,12
Gravity_503,m,1,17
Gravity_545,m,1,12
Gravity_545,m,1,17
Gravity_545,m,1,45
Gravity_552,m,1,12
Gravity_552,m,1,17
Gravity_552,m,1,45
Gravity_562,m,1,12
Gravity_562,m,1,69
Gravity_563,m,1,12
Gravity_568,m,1,12
Gravity_571,m,1,12
Gravity_606,m,1,12
Gravity_606,m,1,17
Gravity_612,m,1,12
Gravity_612,m,1,17
Gravity_613,m,1,12
Gravity_613,m,1,17
Gravity_613,m,1,45
Gravity_614,m,1,14
Gravity_614,m,1,17
Gravity_617,m,1,12
Gravity_617,m,1,17
Gravity_619,m,1,12
Gravity_619,m,1,17
Gravity_620,m,1,17
Gravity_621,m,1,17
Gravity_622,m,1,12
Gravity_622,m,1,17
Gravity_623,m,1,12
Gravity_623,m,1,17
Gravity_625,m,1,17
Gravity_626,m,1,17
Gravity_627,m,1,17
Gravity_627,m,1,46
Gravity_641,m,1,17
Gravity_651,m,1,61
Gravity_652,m,1,61
Gravity_667,m,1,12
Gravity_667,m,1,17
Gravity_682,m,1,12
Gravity_683,m,1,12
Gravity_684,m,1,12
Gravity_684,m,1,17
Gravity_685,m,1,12
Gravity_685,m,1,17
Gravity_686,m,1,12
Gravity_687,m,1,12
Gravity_687,m,1,26
Gravity_690,m,1,12
Gravity_690,m,1,26
Gravity_691,m,1,12
Gravity_692,m,1,12
Gravity_693,m,1,12
Gravity_693,m,1,26
Gravity_702,m,2,12
Gravity_702,m,2,26
Gravity_705,m,1,12
Gravity_705,m,1,26
Gravity_706,m,1,12
Gravity_706,m,1,26
Gravity_710,m,1,12
Gravity_711,m,1,12
Gravity_712,m,1,12
Gravity_713,m,1,3
Gravity_726,m,1,12
Gravity_726,m,1,17
Gravity_727,m,1,12
Gravity_745,m,1,12
Gravity_745,m,1,17
Gravity_745,m,1,74
Gravity_746,m,1,12
Gravity_746,m,1,17
Gravity_746,m,1,79
Gravity_747,m,1,12
Gravity_747,m,1,17
Gravity_747,m,1,74
Gravity_748,m,1,12
Gravity_748,m,1,74
Gravity_748,m,1,59
Gravity_749,m,1,12
Gravity_749,m,1,79
Gravity_749,m,1,59
Gravity_750,m,1,12
Gravity_750,m,1,79
Gravity_750,m,1,59
Gravity_751,m,1,12
Gravity_751,m,1,79
Gravity_751,m,1,59
Gravity_752,m,1,74
Gravity_752,m,1,59
Gravity_753,m,1,74
Gravity_753,m,1,59
Gravity_754,m,1,79
Gravity_754,m,1,59
Gravity_755,m,1,79
Gravity_755,m,1,59
Gravity_756,m,1,79
Gravity_756,m,1,59
Gravity_757,m,1,74
Gravity_757,m,1,59
Gravity_758,m,1,74
Gravity_758,m,1,59
Gravity_759,m,1,79
Gravity_759,m,1,59
Gravity_760,m,1,79
Gravity_760,m,1,59
Gravity_761,m,1,79
Gravity_761,m,1,59
Gravity_762,m,1,74
Gravity_762,m,1,59
Gravity_763,m,1,74
Gravity_763,m,1,59
Gravity_782,m,1,79
Gravity_783,m,1,17
Gravity_783,m,1,79
Gravity_783,m,2,79
Gravity_784,m,1,12
Gravity_784,m,1,17
Gravity_799,m,1,12
Gravity_800,m,1,12
Gravity_801,m,1,12
Gravity_815,m,1,14
Gravity_815,m,1,30
Gravity_816,m,1,12
Gravity_816,m,1,17
Gravity_817,m,1,12
Gravity_817,m,1,17
Gravity_818,m,1,12
Gravity_818,m,1,17
Gravity_819,m,1,12
Gravity_819,m,1,17
Gravity_828,m,1,11
Gravity_828,m,1,36
Gravity_830,m,1,11
Gravity_830,m,1,48
Gravity_830,m,1,17
Gravity_832,m,1,11
Gravity_832,m,1,48
Gravity_832,m,1,17
Gravity_839,m,1,11
Gravity_839,m,1,48
Gravity_839,m,1,17
Gravity_840,m,1,11
Gravity_840,m,1,48
Gravity_840,m,1,17
Gravity_841,m,1,11
Gravity_841,m,1,48
Gravity_841,m,1,17
Gravity_842,m,1,11
Gravity_842,m,1,59
Gravity_842,m,2,48
Gravity_842,m,2,17
Gravity_851,m,1,11
Gravity_851,m,1,59
Gravity_853,m,1,11
Gravity_853,m,1,28
Gravity_854,m,1,11
Gravity_854,m,1,28
Gravity_855,m,1,11
Gravity_855,m,1,28
Gravity_891,m,1,11
Gravity_891,m,1,28
Gravity_892,m,1,11
Gravity_892,m,1,28
Gravity_893,m,1,11
Gravity_893,m,1,28
Gravity_894,m,1,11
Gravity_894,m,1,28
Gravity_895,m,1,28
Gravity_895,m,1,11
Gravity_910,m,1,12
Gravity_910,m,1,17
Gravity_910,m,1,69
Gravity_911,m,1,12
Gravity_911,m,1,17
Gravity_914,m,1,12
Gravity_914,m,1,17
Gravity_985,m,1,12
Gravity_985,m,1,17
Gravity_986,m,1,12
Gravity_986,m,1,17
ISS_058,m,1,79
ISS_059,m,1,79
ISS_059,m,2,79
ISS_059,m,2,80
ISS_062,m,1,79
ISS_062,m,2,80
ISS_063,m,1,79
ISS_063,m,2,80
ISS_064,m,1,61
ISS_065,m,1,79
ISS_066,m,1,17
ISS_066,m,2,61
ISS_069,m,1,11
ISS_069,m,1,59
ISS_069,m,2,6
ISS_070,m,1,67
ISS_070,m,2,69
ISS_071,m,1,14
ISS_071,m,1,68
ISS_071,m,2,12
ISS_071,m,2,68
ISS_078,m,1,61
ISS_078,m,2,12
ISS_078,m,2,17
ISS_078,m,2,79
ISS_078,m,3,12
ISS_078,m,3,69
ISS_079,m,1,12
ISS_079,m,1,69
ISS_079,m,2,12
ISS_079,m,2,17
ISS_079,m,2,69
ISS_079,m,3,61
ISS_081,m,1,12
ISS_081,m,1,17
ISS_091,m,1,17
ISS_091,m,1,12
ISS_091,m,1,80
ISS_091,m,2,17
ISS_091,m,2,12
ISS_091,m,2,79
ISS_095,m,1,12
ISS_095,m,1,80
ISS_095,m,2,12
ISS_095,m,2,17
ISS_095,m,2,80
ISS_096,m,1,12
ISS_096,m,1,17
ISS_096,m,1,79
ISS_096,m,1,80
ISS_096,m,2,12
ISS_096,m,2,80
ISS_098,m,1,12
ISS_098,m,2,12
ISS_098,m,2,17
ISS_098,m,2,79
ISS_100,m,1,12
ISS_100,m,1,17
ISS_100,m,1,80
ISS_100,m,2,12
ISS_100,m,2,17
ISS_100,m,2,79
ISS_100,m,2,80
ISS_1000,m,1,12
ISS_1000,m,1,69
ISS_1005,m,1,12
ISS_1005,m,1,80
ISS_1005,m,1,74
ISS_1005,m,2,12
ISS_1005,m,2,80
ISS_1005,m,2,79
ISS_1006,m,1,12
ISS_1006,m,1,79
ISS_1006,m,1,80
ISS_1006,m,2,12
ISS_1006,m,2,80
ISS_1006,m,2,74
ISS_1007,m,1,12
ISS_1007,m,1,79
ISS_1007,m,1,80
ISS_1007,m,2,12
ISS_1007,m,2,74
ISS_1007,m,2,79
ISS_1007,m,2,80
ISS_1009,m,1,79
ISS_1009,m,1,80
ISS_1011,m,1,12
ISS_1011,m,1,80
ISS_1011,m,1,74
ISS_1011,m,2,12
ISS_1011,m,2,79
ISS_1011,m,2,80
ISS_1011,m,2,69
ISS_1012,m,1,80
ISS_1012,m,1,12
ISS_1012,m,1,74
ISS_1012,m,2,12
ISS_1012,m,2,69
ISS_1012,m,2,79
ISS_1012,m,2,80
ISS_1015,m,1,79
ISS_1015,m,1,80
ISS_1016,m,1,79
ISS_1016,m,1,80
ISS_1018,m,1,79
ISS_1018,m,1,80
ISS_1018,m,2,12
ISS_1018,m,2,74
ISS_1018,m,2,80
ISS_1018,m,3,12
ISS_1018,m,3,74
ISS_1018,m,3,80
ISS_1019,m,1,12
ISS_1019,m,1,74
ISS_1019,m,1,80
ISS_1019,m,2,12
ISS_1019,m,2,79
ISS_1019,m,2,80
ISS_1020,m,1,12
ISS_1020,m,1,80
ISS_1020,m,2,12
ISS_1020,m,2,80
ISS_1021,m,1,12
ISS_1021,m,1,74
ISS_1021,m,1,80
ISS_1021,m,2,12
ISS_1021,m,2,79
ISS_1021,m,2,80
ISS_1022,m,1,74
ISS_1023,m,1,74
ISS_1025,m,1,79
ISS_1026,m,1,79
ISS_1028,m,1,79
ISS_1028,m,1,80
ISS_1028,m,2,74
ISS_1029,m,1,80
ISS_1030,m,1,79
ISS_1031,m,1,79
ISS_1031,m,1,80
ISS_1032,m,1,79
ISS_1035,m,1,12
ISS_1035,m,1,80
ISS_1035,m,2,12
ISS_1035,m,2,80
ISS_1035,m,3,12
ISS_1035,m,3,17
ISS_1035,m,3,80
ISS_1036,m,1,12
ISS_1036,m,1,74
ISS_1036,m,1,80
ISS_1036,m,2,12
ISS_1036,m,2,17
ISS_1036,m,2,79
ISS_1036,m,2,80
ISS_1036,m,3,12
ISS_1036,m,3,74
ISS_1036,m,3,80
ISS_1038,m,1,17
ISS_1038,m,1,80
ISS_104,m,1,12
ISS_104,m,1,17
ISS_104,m,1,80
ISS_104,m,2,12
ISS_104,m,2,17
ISS_104,m,1,80
ISS_1041,m,1,69
ISS_1041,m,1,80
ISS_1041,m,2,80
ISS_1051,m,1,79
ISS_1051,m,1,80
ISS_1055,m,2,79
ISS_1055,m,2,80
ISS_1056,m,1,80
ISS_1056,m,1,74
ISS_1056,m,3,12
ISS_1056,m,3,17
ISS_1056,m,3,79
ISS_1056,m,3,80
ISS_1059,m,1,12
ISS_1059,m,1,17
ISS_1059,m,1,79
ISS_1059,m,1,80
ISS_1059,m,2,74
ISS_1059,m,2,80
ISS_1061,m,1,80
ISS_1063,m,1,80
ISS_1067,m,1,12
ISS_1067,m,1,17
ISS_1067,m,1,79
ISS_1067,m,1,80
ISS_1067,m,2,74
ISS_1067,m,2,80
ISS_107,m,1,12
ISS_107,m,1,17
ISS_1070,m,1,12
ISS_1070,m,1,17
ISS_1070,m,1,79
ISS_1070,m,1,80
ISS_1070,m,3,74
ISS_1070,m,3,80
ISS_1072,m,1,80
ISS_1073,m,1,80
ISS_1076,m,1,80
ISS_1076,m,3,79
ISS_1078,m,1,12
ISS_1078,m,1,17
ISS_1078,m,1,79
ISS_1078,m,1,80
ISS_1078,m,2,74
ISS_1080,m,1,17
ISS_1081,m,1,79
ISS_1081,m,1,17
ISS_1082,m,1,79
ISS_1082,m,1,80
ISS_1082,m,1,17
ISS_1083,m,1,17
ISS_1083,m,1,79
ISS_1083,m,1,80
ISS_1085,m,1,12
ISS_1085,m,1,17
ISS_1085,m,1,79
ISS_1085,m,2,80
ISS_1086,m,1,14
ISS_1086,m,1,17
ISS_1086,m,2,80
ISS_1087,m,2,80
ISS_1088,m,1,79
ISS_1089,m,1,79
ISS_1090,m,1,79
ISS_1097,m,1,80
ISS_1097,m,1,17
ISS_1099,m,1,12
ISS_1099,m,1,17
ISS_1099,m,1,79
ISS_1099,m,1,80
ISS_1099,m,2,74
ISS_1099,m,2,80
ISS_1101,m,1,17
ISS_1102,m,1,79
ISS_1102,m,1,17
ISS_1108,m,1,74
ISS_1108,m,1,80
ISS_1108,m,2,12
ISS_1108,m,2,17
ISS_1108,m,2,79
ISS_1108,m,2,80
ISS_1109,m,1,74
ISS_1109,m,1,80
ISS_1109,m,2,12
ISS_1109,m,2,17
ISS_1109,m,2,79
ISS_1109,m,2,80
ISS_1110,m,1,12
ISS_1110,m,1,17
ISS_1110,m,1,79
ISS_1110,m,1,80
ISS_1110,m,2,74
ISS_1110,m,2,80
ISS_1111,m,2,79
ISS_1111,m,2,80
ISS_1115,m,1,79
ISS_1115,m,1,80
ISS_1117,m,1,79
ISS_1117,m,1,80
ISS_1119,m,1,79
ISS_1119,m,1,80
ISS_112,m,1,12
ISS_112,m,2,12
ISS_112,m,2,79
ISS_112,m,2,80
ISS_112,m,3,12
ISS_1123,m,1,74
ISS_1123,m,1,80
ISS_1125,m,1,79
ISS_1125,m,1,80
ISS_1125,m,2,74
ISS_1125,m,2,80
ISS_1128,m,1,74
ISS_1128,m,1,80
ISS_113,m,1,14
ISS_113,m,1,80
ISS_113,m,2,80
ISS_113,m,2,12
ISS_113,m,3,12
ISS_113,m,4,12
ISS_113,m,4,80
ISS_1131,m,1,79
ISS_1131,m,1,80
ISS_1131,m,1,74
ISS_1132,m,1,80
ISS_1132,m,1,17
ISS_1132,m,1,65
ISS_1134,m,1,78
ISS_1134,m,1,17
ISS_1134,m,1,14
ISS_1135,m,1,59
ISS_1136,m,1,14
ISS_1136,m,1,59
ISS_1137,m,1,12
ISS_1137,m,1,17
ISS_1138,m,1,12
ISS_1138,m,1,17
ISS_1139,m,1,12
ISS_1139,m,1,17
ISS_1140,m,1,12
ISS_1140,m,1,38
ISS_1140,m,1,60
ISS_1142,m,1,12
ISS_1142,m,1,61
ISS_1144,m,1,12
ISS_1144,m,1,17
ISS_1151,m,1,60
ISS_1152,m,1,79
ISS_1152,m,1,17
ISS_1157,m,1,80
ISS_1157,m,2,12
ISS_1157,m,2,80
ISS_1157,m,2,17
ISS_1158,m,1,12
ISS_1158,m,1,17
ISS_1158,m,1,69
ISS_1158,m,1,79
ISS_1158,m,1,80
ISS_1158,m,2,80
ISS_1159,m,1,12
ISS_1159,m,1,79
ISS_1159,m,1,17
ISS_1159,m,2,80
ISS_116,m,1,12
ISS_116,m,1,79
ISS_116,m,2,12
ISS_116,m,4,12
ISS_116,m,4,80
ISS_1160,m,1,12
ISS_1160,m,1,17
ISS_1160,m,1,80
ISS_1160,m,2,14
ISS_1160,m,2,59
ISS_1168,m,1,12
ISS_1168,m,1,17
ISS_1168,m,1,80
ISS_1168,m,2,12
ISS_1169,m,2,12
ISS_1169,m,2,17
ISS_1170,m,1,12
ISS_1171,m,1,12
ISS_1172,m,1,12
ISS_1173,m,1,12
ISS_1173,m,1,69
ISS_1173,m,2,12
ISS_1173,m,2,17
ISS_1173,m,2,80
ISS_1173,m,3,12
ISS_1173,m,3,69
ISS_1174,m,1,12
ISS_1174,m,1,69
ISS_1174,m,2,12
ISS_1174,m,2,17
ISS_1174,m,2,80
ISS_1174,m,3,12
ISS_1174,m,3,69
ISS_1176,m,1,12
ISS_1176,m,2,12
ISS_1176,m,2,79
ISS_1176,m,2,80
ISS_1177,m,1,12
ISS_1177,m,1,17
ISS_1177,m,1,69
ISS_1177,m,1,80
ISS_1177,m,2,12
ISS_1177,m,2,80
ISS_1177,m,4,12
ISS_1177,m,4,69
ISS_1177,m,4,79
ISS_1177,m,4,80
ISS_118,m,1,12
ISS_118,m,1,61
ISS_1183,m,1,12
ISS_1183,m,1,17
ISS_1183,m,1,79
ISS_1183,m,1,80
ISS_1185,m,1,12
ISS_1185,m,1,17
ISS_1185,m,1,79
ISS_1189,m,2,12
ISS_1189,m,2,17
ISS_1190,m,1,12
ISS_1190,m,1,17
ISS_1193,m,1,12
ISS_1193,m,1,17
ISS_1193,m,2,12
ISS_1193,m,2,69
ISS_1193,m,2,80
ISS_1194,m,1,12
ISS_1194,m,1,69
ISS_1194,m,1,80
ISS_1196,m,1,12
ISS_1196,m,1,80
ISS_120,m,1,14
ISS_120,m,1,17
ISS_120,m,1,79
ISS_120,m,3,6
ISS_1202,m,1,12
ISS_1202,m,1,17
ISS_1202,m,2,12
ISS_1202,m,2,80
ISS_1205,m,1,12
ISS_1205,m,1,17
ISS_1205,m,1,79
ISS_1205,m,1,69
ISS_1205,m,1,80
ISS_1206,m,1,12
ISS_1206,m,1,17
ISS_1206,m,1,80
ISS_1206,m,1,69
ISS_1206,m,2,12
ISS_1206,m,2,79
ISS_1206,m,2,80
ISS_1207,m,2,12
ISS_1207,m,2,17
ISS_1207,m,2,69
ISS_1207,m,2,80
ISS_1207,m,1,12
ISS_1210,m,1,12
ISS_1210,m,1,80
ISS_1211,m,1,12
ISS_1211,m,1,80
ISS_1211,m,3,12
ISS_1212,m,1,12
ISS_1212,m,2,12
ISS_1212,m,2,79
ISS_1212,m,2,80
ISS_1213,m,1,12
ISS_1213,m,1,80
ISS_1213,m,3,12
ISS_1213,m,3,17
ISS_1214,m,1,12
ISS_1214,m,1,69
ISS_1214,m,1,12
ISS_1214,m,4,12
ISS_1214,m,4,17
ISS_1214,m,2,12
ISS_1215,m,3,12
ISS_1215,m,3,80
ISS_1215,m,4,12
ISS_1216,m,1,12
ISS_1216,m,2,12
ISS_1216,m,2,17
ISS_1218,m,1,12
ISS_1218,m,1,17
ISS_1218,m,2,12
ISS_1224,m,1,12
ISS_1224,m,1,66
ISS_1224,m,2,12
ISS_1224,m,2,17
ISS_1233,m,1,79
ISS_1233,m,1,70
ISS_1235,m,2,14
ISS_1235,m,2,59
ISS_1235,m,2,79
ISS_1235,m,2,80
ISS_1235,m,3,14
ISS_1235,m,3,59
ISS_1236,m,1,14
ISS_1236,m,1,59
ISS_1237,m,1,14
ISS_1237,m,1,59
ISS_124,m,1,12
ISS_124,m,1,17
ISS_124,m,1,79
ISS_124,m,2,12
ISS_124,m,2,17
ISS_124,m,2,80
ISS_1245,m,1,12
ISS_1245,m,1,17
ISS_1245,m,1,79
ISS_1247,m,1,12
ISS_1247,m,1,17
ISS_1247,m,1,79
ISS_1247,m,1,80
ISS_1248,m,2,12
ISS_1248,m,2,80
ISS_1248,m,3,12
ISS_1249,m,1,12
ISS_1249,m,1,79
ISS_1251,m,1,12
ISS_1251,m,2,12
ISS_1251,m,2,17
ISS_1251,m,2,79
ISS_1251,m,3,12
ISS_1254,m,1,12
ISS_1254,m,1,17
ISS_1254,m,1,79
ISS_1254,m,1,80
ISS_1257,m,1,12
ISS_1257,m,1,17
ISS_1257,m,1,79
ISS_1257,m,1,80
ISS_1258,m,1,12
ISS_1258,m,1,17
ISS_1258,m,1,79
ISS_1258,m,1,80
ISS_1261,m,1,12
ISS_1261,m,1,17
ISS_1261,m,1,79
ISS_1261,m,1,80
ISS_1262,m,1,12
ISS_1262,m,1,17
ISS_1262,m,1,79
ISS_1262,m,1,80
ISS_1266,m,1,12
ISS_1266,m,1,80
ISS_127,m,1,12
ISS_127,m,1,17
ISS_127,m,1,79
ISS_127,m,1,80
ISS_127,m,2,12
ISS_127,m,2,79
ISS_127,m,2,80
ISS_1270,m,1,11
ISS_1270,m,2,11
ISS_1270,m,1,80
ISS_1270,m,4,11
ISS_1271,m,1,11
ISS_1271,m,1,80
ISS_1271,m,2,11
ISS_1271,m,3,11
ISS_1272,m,1,11
ISS_1272,m,1,80
ISS_1272,m,2,11
ISS_1272,m,3,11
ISS_1272,m,3,79
ISS_1272,m,3,80
ISS_1272,m,4,11
ISS_1273,m,1,11
ISS_1273,m,1,80
ISS_1273,m,2,11
ISS_1273,m,3,11
ISS_1273,m,3,80
ISS_1274,m,1,11
ISS_1274,m,1,79
ISS_1274,m,1,80
ISS_1274,m,3,11
ISS_1274,m,4,11
ISS_1275,m,1,11
ISS_1275,m,1,79
ISS_1275,m,2,11
ISS_1276,m,2,11
ISS_1277,m,2,11
ISS_1277,m,3,11
ISS_1277,m,4,11
ISS_1278,m,1,11
ISS_1278,m,2,11
ISS_1279,m,1,11
ISS_1279,m,2,11
ISS_1279,m,2,79
ISS_1280,m,1,11
ISS_1280,m,1,80
ISS_1280,m,2,11
ISS_1280,m,3,11
ISS_1280,m,3,80
ISS_1281,m,1,11
ISS_1281,m,1,79
ISS_1281,m,1,80
ISS_1281,m,2,11
ISS_1282,m,1,11
ISS_1282,m,1,80
ISS_1282,m,2,11
ISS_1282,m,2,80
ISS_1283,m,1,11
ISS_1283,m,2,11
ISS_1284,m,1,11
ISS_1284,m,1,61
ISS_1284,m,2,11
ISS_1289,m,1,11
ISS_1289,m,3,80
ISS_129,m,1,14
ISS_129,m,2,14
ISS_129,m,2,59
ISS_1290,m,1,12
ISS_1290,m,1,80
ISS_1290,m,2,12
ISS_1290,m,2,80
ISS_1290,m,2,66
ISS_1291,m,1,12
ISS_1291,m,1,80
ISS_1291,m,2,12
ISS_1291,m,2,66
ISS_1292,m,1,12
ISS_1292,m,1,80
ISS_1292,m,2,12
ISS_1292,m,2,66
ISS_1293,m,1,12
ISS_1293,m,1,80
ISS_1294,m,1,12
ISS_1294,m,1,80
ISS_1294,m,2,12
ISS_1294,m,2,80
ISS_1294,m,2,66
ISS_1295,m,1,12
ISS_1295,m,1,80
ISS_1295,m,2,12
ISS_1295,m,2,66
ISS_1295,m,2,80
ISS_1295,m,3,12
ISS_1295,m,3,66
ISS_1295,m,3,79
ISS_1295,m,3,80
ISS_1296,m,1,12
ISS_1296,m,1,69
ISS_1296,m,1,80
ISS_1296,m,2,12
ISS_1297,m,2,12
ISS_1297,m,2,66
ISS_1297,m,2,80
ISS_1298,m,1,12
ISS_1298,m,1,80
ISS_1298,m,1,12
ISS_1298,m,1,66
ISS_1298,m,2,12
ISS_1301,m,1,12
ISS_1301,m,1,79
ISS_1302,m,1,12
ISS_1302,m,1,61
ISS_1303,m,1,12
ISS_1303,m,1,61
ISS_1304,m,1,12
ISS_1304,m,1,61
ISS_1305,m,1,14
ISS_1305,m,1,59
ISS_1309,m,1,70
ISS_131,m,1,12
ISS_131,m,2,12
ISS_1312,m,1,61
ISS_1314,m,1,14
ISS_1314,m,1,59
ISS_1324,m,1,12
ISS_1324,m,1,17
ISS_1324,m,1,27
ISS_1330,m,1,27
ISS_1330,m,1,17
ISS_1331,m,1,17
ISS_1335,m,1,17
ISS_1335,m,1,61
ISS_1336,m,1,12
ISS_1336,m,1,17
ISS_1336,m,1,61
ISS_1344,m,1,12
ISS_1344,m,1,17
ISS_1344,m,1,62
ISS_1344,m,1,61
ISS_1345,m,1,12
ISS_1345,m,1,17
ISS_1345,m,1,62
ISS_1345,m,1,61
ISS_1346,m,1,61
ISS_1347,m,1,61
ISS_1348,m,1,61
ISS_1349,m,1,61
ISS_135,m,1,12
ISS_135,m,1,17
ISS_135,m,1,79
ISS_135,m,1,80
ISS_135,m,2,12
ISS_1350,m,1,61
ISS_1350,m,1,62
ISS_1355,m,2,61
ISS_1355,m,2,62
ISS_1357,m,1,12
ISS_1357,m,1,61
ISS_1357,m,1,62
ISS_1358,m,1,12
ISS_1358,m,1,17
ISS_1358,m,1,61
ISS_1358,m,1,62
ISS_1358,m,2,12
ISS_1358,m,2,17
ISS_1361,m,1,12
ISS_1361,m,1,61
ISS_1361,m,1,62
ISS_1361,m,1,17
ISS_1361,m,1,60
ISS_137,m,1,12
ISS_137,m,1,17
ISS_137,m,1,80
ISS_137,m,2,12
ISS_1372,m,1,12
ISS_1372,m,1,17
ISS_1373,m,1,12
ISS_1373,m,1,17
ISS_1387,m,1,12
ISS_1387,m,1,17
ISS_1387,m,1,61
ISS_1388,m,1,12
ISS_1388,m,1,17
ISS_1389,m,1,12
ISS_1389,m,1,17
ISS_139,m,1,12
ISS_139,m,1,17
ISS_139,m,1,79
ISS_139,m,2,12
ISS_1390,m,1,12
ISS_1390,m,1,17
ISS_1395,m,1,14
ISS_1395,m,1,59
ISS_1395,m,2,12
ISS_1395,m,2,80
ISS_1398,m,1,12
ISS_1398,m,1,17
ISS_1398,m,1,80
ISS_1398,m,1,66
ISS_1398,m,2,12
ISS_1400,m,1,12
ISS_1400,m,1,17
ISS_1401,m,1,12
ISS_1401,m,1,17
ISS_1401,m,2,12
ISS_1401,m,2,17
ISS_1404,m,1,14
ISS_1404,m,1,59
ISS_1405,m,1,12
ISS_1405,m,1,17
ISS_1405,m,1,80
ISS_1406,m,1,12
ISS_1406,m,1,17
ISS_1406,m,1,80
ISS_1406,m,2,12
ISS_1406,m,2,17
ISS_1407,m,1,12
ISS_1407,m,1,17
ISS_1407,m,1,79
ISS_1407,m,2,12
ISS_1407,m,2,17
ISS_1407,m,2,80
ISS_1408,m,1,12
ISS_1408,m,1,17
ISS_1408,m,1,79
ISS_1408,m,2,12
ISS_1408,m,2,17
ISS_1409,m,1,12
ISS_1409,m,1,17
ISS_1410,m,1,12
ISS_1410,m,1,79
ISS_1410,m,2,12
ISS_1410,m,2,17
ISS_1410,m,2,80
ISS_1411,m,1,12
ISS_1411,m,1,17
ISS_1411,m,1,79
ISS_1411,m,2,12
ISS_1411,m,2,17
ISS_1411,m,2,80
ISS_1412,m,1,12
ISS_1412,m,1,17
ISS_1412,m,1,79
ISS_1412,m,2,12
ISS_1412,m,2,17
ISS_1413,m,1,12
ISS_1413,m,1,17
ISS_1413,m,1,79
ISS_1413,m,2,12
ISS_1413,m,2,17
ISS_1413,m,2,80
ISS_1417,m,1,12
ISS_1417,m,1,17
ISS_1417,m,1,79
ISS_1417,m,3,12
ISS_1417,m,3,17
ISS_1417,m,3,79
ISS_1417,m,2,12
ISS_1417,m,2,17
ISS_1418,m,2,12
ISS_1418,m,2,17
ISS_1418,m,2,79
ISS_1419,m,1,12
ISS_1419,m,1,17
ISS_1419,m,2,12
ISS_1419,m,2,17
ISS_1419,m,2,80
ISS_142,m,1,12
ISS_142,m,1,61
ISS_142,m,1,62
ISS_142,m,1,17
ISS_1421,m,1,80
ISS_1421,m,2,80
ISS_143,m,1,12
ISS_143,m,1,17
ISS_143,m,1,79
ISS_143,m,1,61
ISS_143,m,1,62
ISS_1431,m,1,14
ISS_1431,m,1,59
ISS_1431,m,2,12
ISS_1431,m,2,17
ISS_1431,m,4,14
ISS_1431,m,4,59
ISS_1437,m,1,12
ISS_1437,m,1,66
ISS_1437,m,2,12
ISS_1437,m,2,66
ISS_1439,m,1,12
ISS_1439,m,1,17
ISS_1439,m,2,12
ISS_1439,m,2,69
ISS_1439,m,3,12
ISS_1439,m,3,17
ISS_1440,m,1,12
ISS_1440,m,1,17
ISS_1440,m,2,12
ISS_1440,m,2,17
ISS_1440,m,3,12
ISS_1440,m,3,17
ISS_1445,m,3,12
ISS_1445,m,3,17
ISS_1445,m,3,79
ISS_1446,m,2,1
ISS_1446,m,2,12
ISS_1446,m,5,1
ISS_1446,m,5,12
ISS_1446,m,5,17
ISS_1446,m,5,46
